date,rainfall_mm,county
2022-02-19,8.8,Siaya
2022-02-20,3.7,Siaya
2022-02-21,12.4,Siaya
2022-02-22,0.0,Siaya
2022-02-23,4.2,Siaya
2022-02-24,5.1,Siaya
2022-02-25,0.3,Siaya
2022-02-26,1.7,Siaya
2022-02-27,0.0,Siaya
2022-02-28,0.1,Siaya
2022-03-01,2.9,Siaya
2022-03-02,4.5,Siaya
2022-03-03,0.1,Siaya
2022-03-04,0.0,Siaya
2022-03-05,0.0,Siaya
2022-03-06,0.0,Siaya
2022-03-07,0.0,Siaya
2022-03-08,0.6,Siaya
2022-03-09,1.8,Siaya
2022-03-10,0.7,Siaya
2022-03-11,0.0,Siaya
2022-03-12,0.2,Siaya
2022-03-13,0.0,Siaya
2022-03-14,0.3,Siaya
2022-03-15,0.5,Siaya
2022-03-16,5.0,Siaya
2022-03-17,19.1,Siaya
2022-03-18,1.8,Siaya
2022-03-19,0.7,Siaya
2022-03-20,1.5,Siaya
2022-03-21,0.4,Siaya
2022-03-22,20.7,Siaya
2022-03-23,10.7,Siaya
2022-03-24,4.9,Siaya
2022-03-25,5.3,Siaya
2022-03-26,3.5,Siaya
2022-03-27,2.6,Siaya
2022-03-28,11.1,Siaya
2022-03-29,9.1,Siaya
2022-03-30,22.7,Siaya
2022-03-31,0.7,Siaya
2022-04-01,0.5,Siaya
2022-04-02,0.0,Siaya
2022-04-03,0.0,Siaya
2022-04-04,0.2,Siaya
2022-04-05,0.3,Siaya
2022-04-06,0.4,Siaya
2022-04-07,0.7,Siaya
2022-04-08,0.8,Siaya
2022-04-09,0.0,Siaya
2022-04-10,0.2,Siaya
2022-04-11,7.7,Siaya
2022-04-12,1.0,Siaya
2022-04-13,6.7,Siaya
2022-04-14,12.4,Siaya
2022-04-15,10.3,Siaya
2022-04-16,17.1,Siaya
2022-04-17,9.1,Siaya
2022-04-18,0.2,Siaya
2022-04-19,14.2,Siaya
2022-04-20,21.6,Siaya
2022-04-21,22.3,Siaya
2022-04-22,7.8,Siaya
2022-04-23,12.0,Siaya
2022-04-24,18.0,Siaya
2022-04-25,21.5,Siaya
2022-04-26,7.3,Siaya
2022-04-27,10.1,Siaya
2022-04-28,9.2,Siaya
2022-04-29,16.1,Siaya
2022-04-30,5.6,Siaya
2022-05-01,18.1,Siaya
2022-05-02,12.1,Siaya
2022-05-03,7.4,Siaya
2022-05-04,9.4,Siaya
2022-05-05,0.3,Siaya
2022-05-06,11.4,Siaya
2022-05-07,9.5,Siaya
2022-05-08,5.6,Siaya
2022-05-09,5.1,Siaya
2022-05-10,0.0,Siaya
2022-05-11,3.5,Siaya
2022-05-12,0.2,Siaya
2022-05-13,12.4,Siaya
2022-05-14,0.4,Siaya
2022-05-15,1.2,Siaya
2022-05-16,0.2,Siaya
2022-05-17,6.2,Siaya
2022-05-18,4.8,Siaya
2022-05-19,3.8,Siaya
2022-05-20,3.4,Siaya
2022-05-21,1.2,Siaya
2022-05-22,1.8,Siaya
2022-05-23,8.8,Siaya
2022-05-24,0.2,Siaya
2022-05-25,2.5,Siaya
2022-05-26,4.6,Siaya
2022-05-27,29.4,Siaya
2022-05-28,13.4,Siaya
2022-05-29,20.0,Siaya
2022-05-30,3.0,Siaya
2022-05-31,0.1,Siaya
2022-06-01,9.0,Siaya
2022-06-02,0.1,Siaya
2022-06-03,1.8,Siaya
2022-06-04,0.0,Siaya
2022-06-05,0.3,Siaya
2022-06-06,0.2,Siaya
2022-06-07,4.1,Siaya
2022-06-08,0.8,Siaya
2022-06-09,0.8,Siaya
2022-06-10,2.7,Siaya
2022-06-11,0.0,Siaya
2022-06-12,0.1,Siaya
2022-06-13,0.3,Siaya
2022-06-14,0.6,Siaya
2022-06-15,1.0,Siaya
2022-06-16,0.1,Siaya
2022-06-17,0.4,Siaya
2022-06-18,0.1,Siaya
2022-06-19,3.8,Siaya
2022-06-20,0.3,Siaya
2022-06-21,0.0,Siaya
2022-06-22,0.8,Siaya
2022-06-23,1.6,Siaya
2022-06-24,0.3,Siaya
2022-06-25,4.2,Siaya
2022-06-26,1.3,Siaya
2022-06-27,0.0,Siaya
2022-06-28,4.0,Siaya
2022-06-29,3.8,Siaya
2022-06-30,0.0,Siaya
2022-07-01,1.6,Siaya
2022-07-02,9.3,Siaya
2022-07-03,0.7,Siaya
2022-07-04,0.0,Siaya
2022-07-05,0.1,Siaya
2022-07-06,0.0,Siaya
2022-07-07,0.0,Siaya
2022-07-08,0.0,Siaya
2022-07-09,0.4,Siaya
2022-07-10,0.0,Siaya
2022-07-11,0.0,Siaya
2022-07-12,2.0,Siaya
2022-07-13,3.6,Siaya
2022-07-14,0.6,Siaya
2022-07-15,3.4,Siaya
2022-07-16,0.1,Siaya
2022-07-17,1.3,Siaya
2022-07-18,2.2,Siaya
2022-07-19,0.3,Siaya
2022-07-20,0.5,Siaya
2022-07-21,1.0,Siaya
2022-07-22,0.5,Siaya
2022-07-23,3.5,Siaya
2022-07-24,0.4,Siaya
2022-07-25,0.2,Siaya
2022-07-26,0.1,Siaya
2022-07-27,0.7,Siaya
2022-07-28,6.3,Siaya
2022-07-29,8.1,Siaya
2022-07-30,6.3,Siaya
2022-07-31,10.9,Siaya
2022-08-01,8.5,Siaya
2022-08-02,6.4,Siaya
2022-08-03,1.1,Siaya
2022-08-04,0.1,Siaya
2022-08-05,0.3,Siaya
2022-08-06,0.8,Siaya
2022-08-07,0.0,Siaya
2022-08-08,0.0,Siaya
2022-08-09,0.1,Siaya
2022-08-10,0.1,Siaya
2022-08-11,0.0,Siaya
2022-08-12,4.5,Siaya
2022-08-13,5.0,Siaya
2022-08-14,4.3,Siaya
2022-08-15,13.0,Siaya
2022-08-16,16.8,Siaya
2022-08-17,7.0,Siaya
2022-08-18,2.6,Siaya
2022-08-19,0.3,Siaya
2022-08-20,2.4,Siaya
2022-08-21,0.2,Siaya
2022-08-22,0.0,Siaya
2022-08-23,5.2,Siaya
2022-08-24,0.6,Siaya
2022-08-25,1.5,Siaya
2022-08-26,7.3,Siaya
2022-08-27,2.1,Siaya
2022-08-28,7.8,Siaya
2022-08-29,10.3,Siaya
2022-08-30,1.2,Siaya
2022-08-31,6.2,Siaya
2022-09-01,17.2,Siaya
2022-09-02,6.6,Siaya
2022-09-03,13.4,Siaya
2022-09-04,3.9,Siaya
2022-09-05,4.7,Siaya
2022-09-06,2.6,Siaya
2022-09-07,8.8,Siaya
2022-09-08,1.9,Siaya
2022-09-09,5.7,Siaya
2022-09-10,5.7,Siaya
2022-09-11,7.4,Siaya
2022-09-12,4.4,Siaya
2022-09-13,7.3,Siaya
2022-09-14,15.5,Siaya
2022-09-15,3.1,Siaya
2022-09-16,1.7,Siaya
2022-09-17,0.5,Siaya
2022-09-18,0.0,Siaya
2022-09-19,3.0,Siaya
2022-09-20,0.0,Siaya
2022-09-21,1.4,Siaya
2022-09-22,3.9,Siaya
2022-09-23,0.3,Siaya
2022-09-24,0.9,Siaya
2022-09-25,12.4,Siaya
2022-09-26,2.1,Siaya
2022-09-27,0.3,Siaya
2022-09-28,0.3,Siaya
2022-09-29,3.4,Siaya
2022-09-30,0.1,Siaya
2022-10-01,1.6,Siaya
2022-10-02,0.5,Siaya
2022-10-03,0.8,Siaya
2022-10-04,1.1,Siaya
2022-10-05,0.7,Siaya
2022-10-06,1.6,Siaya
2022-10-07,7.0,Siaya
2022-10-08,8.6,Siaya
2022-10-09,2.3,Siaya
2022-10-10,0.7,Siaya
2022-10-11,1.9,Siaya
2022-10-12,0.8,Siaya
2022-10-13,0.1,Siaya
2022-10-14,0.6,Siaya
2022-10-15,0.8,Siaya
2022-10-16,7.7,Siaya
2022-10-17,2.8,Siaya
2022-10-18,2.4,Siaya
2022-10-19,1.6,Siaya
2022-10-20,2.3,Siaya
2022-10-21,0.4,Siaya
2022-10-22,0.8,Siaya
2022-10-23,0.0,Siaya
2022-10-24,0.0,Siaya
2022-10-25,0.0,Siaya
2022-10-26,0.0,Siaya
2022-10-27,3.5,Siaya
2022-10-28,2.4,Siaya
2022-10-29,0.1,Siaya
2022-10-30,1.3,Siaya
2022-10-31,0.4,Siaya
2022-11-01,8.5,Siaya
2022-11-02,4.3,Siaya
2022-11-03,0.3,Siaya
2022-11-04,8.9,Siaya
2022-11-05,16.3,Siaya
2022-11-06,6.3,Siaya
2022-11-07,3.7,Siaya
2022-11-08,0.7,Siaya
2022-11-09,0.2,Siaya
2022-11-10,14.0,Siaya
2022-11-11,7.5,Siaya
2022-11-12,4.8,Siaya
2022-11-13,23.4,Siaya
2022-11-14,9.9,Siaya
2022-11-15,7.0,Siaya
2022-11-16,5.7,Siaya
2022-11-17,7.1,Siaya
2022-11-18,8.2,Siaya
2022-11-19,16.7,Siaya
2022-11-20,20.9,Siaya
2022-11-21,4.9,Siaya
2022-11-22,6.6,Siaya
2022-11-23,20.8,Siaya
2022-11-24,1.5,Siaya
2022-11-25,0.1,Siaya
2022-11-26,0.1,Siaya
2022-11-27,4.2,Siaya
2022-11-28,6.6,Siaya
2022-11-29,0.5,Siaya
2022-11-30,1.2,Siaya
2022-12-01,0.4,Siaya
2022-12-02,2.0,Siaya
2022-12-03,0.0,Siaya
2022-12-04,4.4,Siaya
2022-12-05,0.2,Siaya
2022-12-06,0.7,Siaya
2022-12-07,1.5,Siaya
2022-12-08,6.2,Siaya
2022-12-09,26.6,Siaya
2022-12-10,17.6,Siaya
2022-12-11,1.8,Siaya
2022-12-12,0.5,Siaya
2022-12-13,8.2,Siaya
2022-12-14,3.1,Siaya
2022-12-15,0.8,Siaya
2022-12-16,1.8,Siaya
2022-12-17,2.8,Siaya
2022-12-18,0.9,Siaya
2022-12-19,14.3,Siaya
2022-12-20,6.7,Siaya
2022-12-21,7.9,Siaya
2022-12-22,3.4,Siaya
2022-12-23,11.5,Siaya
2022-12-24,30.1,Siaya
2022-12-25,13.9,Siaya
2022-12-26,3.3,Siaya
2022-12-27,8.0,Siaya
2022-12-28,2.1,Siaya
2022-12-29,0.0,Siaya
2022-12-30,0.2,Siaya
2022-12-31,0.0,Siaya
2023-01-01,0.0,Siaya
2023-01-02,0.3,Siaya
2023-01-03,4.1,Siaya
2023-01-04,0.2,Siaya
2023-01-05,0.0,Siaya
2023-01-06,0.0,Siaya
2023-01-07,0.0,Siaya
2023-01-08,3.3,Siaya
2023-01-09,0.5,Siaya
2023-01-10,1.9,Siaya
2023-01-11,0.6,Siaya
2023-01-12,7.8,Siaya
2023-01-13,0.4,Siaya
2023-01-14,0.2,Siaya
2023-01-15,1.2,Siaya
2023-01-16,1.3,Siaya
2023-01-17,0.0,Siaya
2023-01-18,0.0,Siaya
2023-01-19,0.2,Siaya
2023-01-20,0.0,Siaya
2023-01-21,0.2,Siaya
2023-01-22,2.8,Siaya
2023-01-23,0.1,Siaya
2023-01-24,1.1,Siaya
2023-01-25,0.4,Siaya
2023-01-26,0.0,Siaya
2023-01-27,0.0,Siaya
2023-01-28,0.0,Siaya
2023-01-29,0.0,Siaya
2023-01-30,0.9,Siaya
2023-01-31,0.0,Siaya
2023-02-01,0.3,Siaya
2023-02-02,0.5,Siaya
2023-02-03,1.4,Siaya
2023-02-04,0.1,Siaya
2023-02-05,0.2,Siaya
2023-02-06,0.0,Siaya
2023-02-07,0.6,Siaya
2023-02-08,0.6,Siaya
2023-02-09,0.3,Siaya
2023-02-10,0.2,Siaya
2023-02-11,0.0,Siaya
2023-02-12,0.0,Siaya
2023-02-13,0.0,Siaya
2023-02-14,0.0,Siaya
2023-02-15,0.0,Siaya
2023-02-16,0.6,Siaya
2023-02-17,0.8,Siaya
2023-02-18,0.0,Siaya
2023-02-19,0.0,Siaya
2023-02-20,0.0,Siaya
2023-02-21,0.0,Siaya
2023-02-22,0.0,Siaya
2023-02-23,1.1,Siaya
2023-02-24,0.0,Siaya
2023-02-25,3.9,Siaya
2023-02-26,0.7,Siaya
2023-02-27,13.7,Siaya
2023-02-28,7.1,Siaya
2023-03-01,14.6,Siaya
2023-03-02,23.7,Siaya
2023-03-03,5.8,Siaya
2023-03-04,4.9,Siaya
2023-03-05,0.0,Siaya
2023-03-06,0.0,Siaya
2023-03-07,0.0,Siaya
2023-03-08,0.0,Siaya
2023-03-09,0.0,Siaya
2023-03-10,10.9,Siaya
2023-03-11,1.0,Siaya
2023-03-12,25.8,Siaya
2023-03-13,1.5,Siaya
2023-03-14,27.5,Siaya
2023-03-15,5.7,Siaya
2023-03-16,11.5,Siaya
2023-03-17,1.8,Siaya
2023-03-18,42.2,Siaya
2023-03-19,4.1,Siaya
2023-03-20,15.3,Siaya
2023-03-21,14.6,Siaya
2023-03-22,1.0,Siaya
2023-03-23,10.9,Siaya
2023-03-24,1.8,Siaya
2023-03-25,9.3,Siaya
2023-03-26,12.0,Siaya
2023-03-27,2.6,Siaya
2023-03-28,13.7,Siaya
2023-03-29,1.7,Siaya
2023-03-30,2.1,Siaya
2023-03-31,12.3,Siaya
2023-04-01,27.6,Siaya
2023-04-02,4.3,Siaya
2023-04-03,18.1,Siaya
2023-04-04,5.1,Siaya
2023-04-05,0.8,Siaya
2023-04-06,0.9,Siaya
2023-04-07,1.0,Siaya
2023-04-08,1.0,Siaya
2023-04-09,0.0,Siaya
2023-04-10,0.0,Siaya
2023-04-11,0.9,Siaya
2023-04-12,0.1,Siaya
2023-04-13,1.6,Siaya
2023-04-14,9.6,Siaya
2023-04-15,1.7,Siaya
2023-04-16,3.4,Siaya
2023-04-17,6.0,Siaya
2023-04-18,11.8,Siaya
2023-04-19,0.9,Siaya
2023-04-20,1.4,Siaya
2023-04-21,3.8,Siaya
2023-04-22,17.2,Siaya
2023-04-23,10.1,Siaya
2023-04-24,10.2,Siaya
2023-04-25,38.9,Siaya
2023-04-26,12.9,Siaya
2023-04-27,1.4,Siaya
2023-04-28,15.1,Siaya
2023-04-29,31.5,Siaya
2023-04-30,40.0,Siaya
2023-05-01,17.1,Siaya
2023-05-02,1.0,Siaya
2023-05-03,7.5,Siaya
2023-05-04,9.7,Siaya
2023-05-05,4.0,Siaya
2023-05-06,1.1,Siaya
2023-05-07,1.0,Siaya
2023-05-08,1.2,Siaya
2023-05-09,7.4,Siaya
2023-05-10,6.6,Siaya
2023-05-11,7.0,Siaya
2023-05-12,1.0,Siaya
2023-05-13,0.6,Siaya
2023-05-14,0.0,Siaya
2023-05-15,0.1,Siaya
2023-05-16,2.0,Siaya
2023-05-17,3.5,Siaya
2023-05-18,0.3,Siaya
2023-05-19,0.2,Siaya
2023-05-20,0.0,Siaya
2023-05-21,0.6,Siaya
2023-05-22,1.1,Siaya
2023-05-23,0.2,Siaya
2023-05-24,0.2,Siaya
2023-05-25,1.0,Siaya
2023-05-26,1.7,Siaya
2023-05-27,0.3,Siaya
2023-05-28,0.0,Siaya
2023-05-29,0.0,Siaya
2023-05-30,3.4,Siaya
2023-05-31,2.9,Siaya
2023-06-01,0.1,Siaya
2023-06-02,2.4,Siaya
2023-06-03,0.7,Siaya
2023-06-04,0.2,Siaya
2023-06-05,1.3,Siaya
2023-06-06,0.7,Siaya
2023-06-07,0.6,Siaya
2023-06-08,1.2,Siaya
2023-06-09,0.7,Siaya
2023-06-10,0.9,Siaya
2023-06-11,0.4,Siaya
2023-06-12,0.1,Siaya
2023-06-13,12.2,Siaya
2023-06-14,0.6,Siaya
2023-06-15,0.5,Siaya
2023-06-16,0.6,Siaya
2023-06-17,5.2,Siaya
2023-06-18,1.5,Siaya
2023-06-19,9.2,Siaya
2023-06-20,0.7,Siaya
2023-06-21,11.8,Siaya
2023-06-22,12.7,Siaya
2023-06-23,8.2,Siaya
2023-06-24,6.0,Siaya
2023-06-25,0.5,Siaya
2023-06-26,7.4,Siaya
2023-06-27,1.1,Siaya
2023-06-28,0.5,Siaya
2023-06-29,0.3,Siaya
2023-06-30,3.3,Siaya
2023-07-01,1.9,Siaya
2023-07-02,1.5,Siaya
2023-07-03,2.5,Siaya
2023-07-04,7.4,Siaya
2023-07-05,1.2,Siaya
2023-07-06,10.3,Siaya
2023-07-07,3.4,Siaya
2023-07-08,3.2,Siaya
2023-07-09,0.7,Siaya
2023-07-10,0.2,Siaya
2023-07-11,0.0,Siaya
2023-07-12,0.5,Siaya
2023-07-13,1.3,Siaya
2023-07-14,1.2,Siaya
2023-07-15,0.9,Siaya
2023-07-16,0.3,Siaya
2023-07-17,0.0,Siaya
2023-07-18,0.1,Siaya
2023-07-19,0.1,Siaya
2023-07-20,0.1,Siaya
2023-07-21,0.0,Siaya
2023-07-22,0.0,Siaya
2023-07-23,0.2,Siaya
2023-07-24,0.8,Siaya
2023-07-25,1.1,Siaya
2023-07-26,0.0,Siaya
2023-07-27,1.6,Siaya
2023-07-28,11.8,Siaya
2023-07-29,0.8,Siaya
2023-07-30,4.5,Siaya
2023-07-31,0.2,Siaya
2023-08-01,2.1,Siaya
2023-08-02,1.5,Siaya
2023-08-03,1.0,Siaya
2023-08-04,0.1,Siaya
2023-08-05,1.3,Siaya
2023-08-06,0.4,Siaya
2023-08-07,0.5,Siaya
2023-08-08,1.1,Siaya
2023-08-09,1.3,Siaya
2023-08-10,2.7,Siaya
2023-08-11,3.9,Siaya
2023-08-12,0.4,Siaya
2023-08-13,0.1,Siaya
2023-08-14,0.1,Siaya
2023-08-15,2.0,Siaya
2023-08-16,0.4,Siaya
2023-08-17,2.9,Siaya
2023-08-18,1.3,Siaya
2023-08-19,0.0,Siaya
2023-08-20,0.0,Siaya
2023-08-21,0.1,Siaya
2023-08-22,0.8,Siaya
2023-08-23,0.0,Siaya
2023-08-24,0.6,Siaya
2023-08-25,0.3,Siaya
2023-08-26,0.4,Siaya
2023-08-27,0.1,Siaya
2023-08-28,0.9,Siaya
2023-08-29,1.6,Siaya
2023-08-30,5.4,Siaya
2023-08-31,1.3,Siaya
2023-09-01,0.2,Siaya
2023-09-02,0.2,Siaya
2023-09-03,0.3,Siaya
2023-09-04,1.6,Siaya
2023-09-05,2.7,Siaya
2023-09-06,11.0,Siaya
2023-09-07,3.9,Siaya
2023-09-08,0.1,Siaya
2023-09-09,1.8,Siaya
2023-09-10,23.8,Siaya
2023-09-11,10.7,Siaya
2023-09-12,1.4,Siaya
2023-09-13,1.3,Siaya
2023-09-14,15.3,Siaya
2023-09-15,4.3,Siaya
2023-09-16,2.9,Siaya
2023-09-17,0.4,Siaya
2023-09-18,6.3,Siaya
2023-09-19,3.1,Siaya
2023-09-20,10.1,Siaya
2023-09-21,1.7,Siaya
2023-09-22,1.9,Siaya
2023-09-23,2.0,Siaya
2023-09-24,4.8,Siaya
2023-09-25,3.8,Siaya
2023-09-26,2.3,Siaya
2023-09-27,2.3,Siaya
2023-09-28,2.6,Siaya
2023-09-29,0.9,Siaya
2023-09-30,4.9,Siaya
2023-10-01,2.9,Siaya
2023-10-02,2.3,Siaya
2023-10-03,0.0,Siaya
2023-10-04,0.7,Siaya
2023-10-05,0.0,Siaya
2023-10-06,0.2,Siaya
2023-10-07,2.4,Siaya
2023-10-08,2.0,Siaya
2023-10-09,1.7,Siaya
2023-10-10,6.6,Siaya
2023-10-11,16.1,Siaya
2023-10-12,6.8,Siaya
2023-10-13,0.1,Siaya
2023-10-14,1.2,Siaya
2023-10-15,1.8,Siaya
2023-10-16,17.0,Siaya
2023-10-17,2.6,Siaya
2023-10-18,20.1,Siaya
2023-10-19,11.3,Siaya
2023-10-20,1.4,Siaya
2023-10-21,10.8,Siaya
2023-10-22,1.9,Siaya
2023-10-23,1.2,Siaya
2023-10-24,0.1,Siaya
2023-10-25,1.4,Siaya
2023-10-26,8.3,Siaya
2023-10-27,8.8,Siaya
2023-10-28,8.2,Siaya
2023-10-29,8.1,Siaya
2023-10-30,1.8,Siaya
2023-10-31,0.5,Siaya
2023-11-01,4.7,Siaya
2023-11-02,8.8,Siaya
2023-11-03,9.2,Siaya
2023-11-04,16.4,Siaya
2023-11-05,18.3,Siaya
2023-11-06,2.6,Siaya
2023-11-07,17.4,Siaya
2023-11-08,7.3,Siaya
2023-11-09,0.2,Siaya
2023-11-10,1.0,Siaya
2023-11-11,7.0,Siaya
2023-11-12,4.6,Siaya
2023-11-13,2.0,Siaya
2023-11-14,3.9,Siaya
2023-11-15,5.8,Siaya
2023-11-16,5.1,Siaya
2023-11-17,1.3,Siaya
2023-11-18,0.8,Siaya
2023-11-19,5.6,Siaya
2023-11-20,7.5,Siaya
2023-11-21,9.5,Siaya
2023-11-22,3.4,Siaya
2023-11-23,2.0,Siaya
2023-11-24,9.4,Siaya
2023-11-25,5.2,Siaya
2023-11-26,14.6,Siaya
2023-11-27,6.4,Siaya
2023-11-28,1.6,Siaya
2023-11-29,0.2,Siaya
2023-11-30,7.1,Siaya
2023-12-01,0.7,Siaya
2023-12-02,0.8,Siaya
2023-12-03,2.4,Siaya
2023-12-04,14.0,Siaya
2023-12-05,2.0,Siaya
2023-12-06,4.6,Siaya
2023-12-07,1.1,Siaya
2023-12-08,11.0,Siaya
2023-12-09,4.1,Siaya
2023-12-10,11.4,Siaya
2023-12-11,3.2,Siaya
2023-12-12,1.0,Siaya
2023-12-13,1.8,Siaya
2023-12-14,3.8,Siaya
2023-12-15,1.0,Siaya
2023-12-16,3.1,Siaya
2023-12-17,0.7,Siaya
2023-12-18,0.4,Siaya
2023-12-19,0.8,Siaya
2023-12-20,0.2,Siaya
2023-12-21,2.2,Siaya
2023-12-22,0.0,Siaya
2023-12-23,2.2,Siaya
2023-12-24,1.0,Siaya
2023-12-25,2.7,Siaya
2023-12-26,0.5,Siaya
2023-12-27,0.5,Siaya
2023-12-28,0.7,Siaya
2023-12-29,1.2,Siaya
2023-12-30,5.7,Siaya
2023-12-31,27.8,Siaya
2024-01-01,0.0,Siaya
2024-01-02,1.4,Siaya
2024-01-03,12.1,Siaya
2024-01-04,0.6,Siaya
2024-01-05,0.6,Siaya
2024-01-06,0.3,Siaya
2024-01-07,2.4,Siaya
2024-01-08,1.0,Siaya
2024-01-09,16.1,Siaya
2024-01-10,4.2,Siaya
2024-01-11,5.9,Siaya
2024-01-12,15.7,Siaya
2024-01-13,1.6,Siaya
2024-01-14,7.7,Siaya
2024-01-15,4.4,Siaya
2024-01-16,2.8,Siaya
2024-01-17,1.8,Siaya
2024-01-18,3.0,Siaya
2024-01-19,0.6,Siaya
2024-01-20,8.0,Siaya
2024-01-21,1.4,Siaya
2024-01-22,3.9,Siaya
2024-01-23,2.6,Siaya
2024-01-24,1.3,Siaya
2024-01-25,0.3,Siaya
2024-01-26,2.8,Siaya
2024-01-27,1.0,Siaya
2024-01-28,0.4,Siaya
2024-01-29,3.0,Siaya
2024-01-30,1.0,Siaya
2024-01-31,0.8,Siaya
2024-02-01,1.0,Siaya
2024-02-02,1.8,Siaya
2024-02-03,2.1,Siaya
2024-02-04,1.7,Siaya
2024-02-05,3.0,Siaya
2024-02-06,5.5,Siaya
2024-02-07,0.1,Siaya
2024-02-08,3.7,Siaya
2024-02-09,0.1,Siaya
2024-02-10,8.2,Siaya
2024-02-11,1.3,Siaya
2024-02-12,0.9,Siaya
2024-02-13,0.8,Siaya
2024-02-14,0.4,Siaya
2024-02-15,8.3,Siaya
2024-02-16,0.3,Siaya
2024-02-17,0.3,Siaya
2024-02-18,12.0,Siaya
2024-02-19,2.2,Siaya
2024-02-20,0.3,Siaya
2024-02-21,0.0,Siaya
2024-02-22,0.0,Siaya
2024-02-23,0.0,Siaya
2024-02-24,1.0,Siaya
2024-02-25,1.3,Siaya
2024-02-26,3.3,Siaya
2024-02-27,12.1,Siaya
2024-02-28,10.6,Siaya
2024-02-29,1.4,Siaya
2024-03-01,0.7,Siaya
2024-03-02,0.1,Siaya
2024-03-03,2.9,Siaya
2024-03-04,4.9,Siaya
2024-03-05,2.7,Siaya
2024-03-06,7.5,Siaya
2024-03-07,1.1,Siaya
2024-03-08,1.3,Siaya
2024-03-09,1.3,Siaya
2024-03-10,3.2,Siaya
2024-03-11,0.0,Siaya
2024-03-12,0.1,Siaya
2024-03-13,0.0,Siaya
2024-03-14,0.0,Siaya
2024-03-15,0.0,Siaya
2024-03-16,0.0,Siaya
2024-03-17,0.0,Siaya
2024-03-18,0.0,Siaya
2024-03-19,0.0,Siaya
2024-03-20,0.6,Siaya
2024-03-21,0.1,Siaya
2024-03-22,0.4,Siaya
2024-03-23,0.9,Siaya
2024-03-24,4.2,Siaya
2024-03-25,1.9,Siaya
2024-03-26,8.2,Siaya
2024-03-27,9.9,Siaya
2024-03-28,7.1,Siaya
2024-03-29,5.0,Siaya
2024-03-30,4.8,Siaya
2024-03-31,8.5,Siaya
2024-04-01,14.8,Siaya
2024-04-02,32.1,Siaya
2024-04-03,17.8,Siaya
2024-04-04,0.8,Siaya
2024-04-05,5.2,Siaya
2024-04-06,16.2,Siaya
2024-04-07,26.4,Siaya
2024-04-08,9.1,Siaya
2024-04-09,3.2,Siaya
2024-04-10,2.6,Siaya
2024-04-11,1.0,Siaya
2024-04-12,5.5,Siaya
2024-04-13,6.0,Siaya
2024-04-14,9.3,Siaya
2024-04-15,2.8,Siaya
2024-04-16,1.1,Siaya
2024-04-17,0.1,Siaya
2024-04-18,9.2,Siaya
2024-04-19,4.7,Siaya
2024-04-20,4.8,Siaya
2024-04-21,8.8,Siaya
2024-04-22,0.3,Siaya
2024-04-23,13.0,Siaya
2024-04-24,6.9,Siaya
2024-04-25,3.0,Siaya
2024-04-26,1.3,Siaya
2024-04-27,0.0,Siaya
2024-04-28,4.2,Siaya
2024-04-29,1.7,Siaya
2024-04-30,0.7,Siaya
2024-05-01,3.8,Siaya
2024-05-02,6.3,Siaya
2024-05-03,9.7,Siaya
2024-05-04,2.4,Siaya
2024-05-05,0.0,Siaya
2024-05-06,0.0,Siaya
2024-05-07,5.5,Siaya
2024-05-08,7.6,Siaya
2024-05-09,7.3,Siaya
2024-05-10,13.1,Siaya
2024-05-11,1.5,Siaya
2024-05-12,0.2,Siaya
2024-05-13,0.0,Siaya
2024-05-14,0.6,Siaya
2024-05-15,1.2,Siaya
2024-05-16,1.1,Siaya
2024-05-17,1.4,Siaya
2024-05-18,0.7,Siaya
2024-05-19,0.9,Siaya
2024-05-20,5.5,Siaya
2024-05-21,2.9,Siaya
2024-05-22,0.9,Siaya
2024-05-23,3.0,Siaya
2024-05-24,10.0,Siaya
2024-05-25,1.5,Siaya
2024-05-26,0.6,Siaya
2024-05-27,0.5,Siaya
2024-05-28,0.6,Siaya
2024-05-29,0.7,Siaya
2024-05-30,0.5,Siaya
2024-05-31,1.3,Siaya
2024-06-01,0.2,Siaya
2024-06-02,0.2,Siaya
2024-06-03,0.8,Siaya
2024-06-04,6.3,Siaya
2024-06-05,0.7,Siaya
2024-06-06,2.4,Siaya
2024-06-07,0.8,Siaya
2024-06-08,0.5,Siaya
2024-06-09,9.6,Siaya
2024-06-10,1.8,Siaya
2024-06-11,1.5,Siaya
2024-06-12,1.5,Siaya
2024-06-13,0.5,Siaya
2024-06-14,3.0,Siaya
2024-06-15,0.6,Siaya
2024-06-16,2.4,Siaya
2024-06-17,17.8,Siaya
2024-06-18,0.0,Siaya
2024-06-19,0.0,Siaya
2024-06-20,0.0,Siaya
2024-06-21,0.4,Siaya
2024-06-22,0.7,Siaya
2024-06-23,0.4,Siaya
2024-06-24,0.0,Siaya
2024-06-25,3.7,Siaya
2024-06-26,0.5,Siaya
2024-06-27,3.2,Siaya
2024-06-28,1.2,Siaya
2024-06-29,5.8,Siaya
2024-06-30,0.5,Siaya
2024-07-01,0.5,Siaya
2024-07-02,0.1,Siaya
2024-07-03,0.2,Siaya
2024-07-04,0.1,Siaya
2024-07-05,1.4,Siaya
2024-07-06,10.8,Siaya
2024-07-07,4.1,Siaya
2024-07-08,7.2,Siaya
2024-07-09,0.2,Siaya
2024-07-10,4.4,Siaya
2024-07-11,3.2,Siaya
