county,date,reported_date,cholera_cases,malaria_cases,report_delay_days,rain_7day_lag,rain_14day_lag,rain_21day_lag,seasonal_factor,rainfall_mm,population,cholera_rate_per_100k,malaria_rate_per_100k,cholera_lag_3,malaria_lag_3,cholera_lag_5,malaria_lag_5,cholera_lag_7,malaria_lag_7,rain_7day_avg,cholera_7day_avg,cholera_baseline,cholera_baseline_std,outbreak_next_7days,week_of_year,month,year,cholera_missing,malaria_missing,is_rainy_season
Kisii,2023-09-02,2023-09-06,,,4,0.0,0.0,0.3,0.8,1.0,1350000,,,0.0,,0.0,202.0,0.0,202.0,2.0285714285714294,0.2,0.1,0.3162277660168378,0,35,9,2023,1,1,0
Kisii,2023-09-03,2023-09-08,0.0,242.0,5,0.0,0.0,1.0,0.8,0.1,1350000,0.0,17.925925925925927,1.0,,0.0,,0.0,226.0,2.0428571428571436,0.2,0.1,0.3162277660168378,0,35,9,2023,0,0,0
Kisii,2023-09-04,2023-09-07,0.0,,3,1.1,0.0,0.2,0.8,0.4,1350000,0.0,,,220.0,0.0,,0.0,202.0,1.9428571428571437,0.2,0.1,0.3162277660168378,0,36,9,2023,0,1,0
Kisii,2023-09-05,2023-09-08,0.0,,3,1.4,0.0,0.0,0.8,7.2,1350000,0.0,,,,1.0,,0.0,,2.7714285714285722,0.2,0.09090909090909091,0.30151134457776346,0,36,9,2023,0,1,0
Kisii,2023-09-06,2023-09-10,0.0,217.0,4,1.1,0.0,0.2,0.8,3.0,1350000,0.0,16.074074074074073,0.0,242.0,,220.0,0.0,,3.0428571428571436,0.2,0.09090909090909091,0.30151134457776346,0,36,9,2023,0,0,0
Kisii,2023-09-07,2023-09-13,0.0,198.0,6,9.1,0.0,0.6,0.8,2.4,1350000,0.0,14.666666666666666,0.0,,,,1.0,,2.0857142857142867,0.0,0.08333333333333333,0.28867513459481275,0,36,9,2023,0,0,0
Kisii,2023-09-08,2023-09-12,,234.0,4,0.5,0.0,0.1,0.8,0.0,1350000,,17.333333333333332,0.0,,0.0,242.0,,220.0,2.014285714285715,0.0,0.09090909090909091,0.30151134457776346,0,36,9,2023,1,0,0
Kisii,2023-09-09,2023-09-16,0.0,205.0,7,1.0,0.0,0.0,0.8,2.6,1350000,0.0,15.185185185185185,0.0,217.0,0.0,,,,2.2428571428571438,0.0,0.09090909090909091,0.30151134457776346,0,36,9,2023,0,0,0
Kisii,2023-09-10,2023-09-16,0.0,195.0,6,0.1,0.0,0.0,0.8,12.9,1350000,0.0,14.444444444444445,0.0,198.0,0.0,,0.0,242.0,4.071428571428572,0.0,0.09090909090909091,0.30151134457776346,0,36,9,2023,0,0,0
Kisii,2023-09-11,2023-09-17,0.0,202.0,6,0.4,1.1,0.0,0.8,16.7,1350000,0.0,14.962962962962964,,234.0,0.0,217.0,0.0,,6.400000000000001,0.0,0.09090909090909091,0.30151134457776346,0,37,9,2023,0,0,0
Kisii,2023-09-12,2023-09-19,,,7,7.2,1.4,0.0,0.8,1.2,1350000,,,0.0,205.0,0.0,198.0,0.0,,5.5428571428571445,0.0,0.1,0.3162277660168378,0,37,9,2023,1,1,0
Kisii,2023-09-13,2023-09-18,,218.0,5,3.0,1.1,0.0,0.8,3.6,1350000,,16.148148148148145,0.0,195.0,,234.0,0.0,217.0,5.628571428571429,0.0,0.1111111111111111,0.33333333333333315,0,37,9,2023,1,0,0
Kisii,2023-09-14,2023-09-17,0.0,195.0,3,2.4,9.1,0.0,0.8,0.4,1350000,0.0,14.444444444444445,0.0,202.0,0.0,205.0,0.0,198.0,5.342857142857144,0.0,0.0,0.0,0,37,9,2023,0,0,0
Kisii,2023-09-15,2023-09-20,0.0,,5,0.0,0.5,0.0,0.8,0.4,1350000,0.0,,,,0.0,195.0,,234.0,5.400000000000001,0.0,0.0,0.0,0,37,9,2023,0,1,0
Kisii,2023-09-16,2023-09-21,0.0,216.0,5,2.6,1.0,0.0,0.8,3.4,1350000,0.0,16.0,,218.0,0.0,202.0,0.0,205.0,5.514285714285715,0.0,0.0,0.0,0,37,9,2023,0,0,0
Kisii,2023-09-17,2023-09-20,0.0,201.0,3,12.9,0.1,0.0,0.8,4.3,1350000,0.0,14.88888888888889,0.0,195.0,,,0.0,195.0,4.285714285714287,0.0,0.0,0.0,0,37,9,2023,0,0,0
Kisii,2023-09-18,2023-09-23,0.0,221.0,5,16.7,0.4,1.1,0.8,16.0,1350000,0.0,16.37037037037037,0.0,,,218.0,0.0,202.0,4.185714285714288,0.0,0.0,0.0,0,38,9,2023,0,0,0
Kisii,2023-09-19,2023-09-22,,212.0,3,1.2,7.2,1.4,0.8,2.7,1350000,,15.703703703703704,0.0,216.0,0.0,195.0,,,4.400000000000001,0.0,0.0,0.0,0,38,9,2023,1,0,0
Kisii,2023-09-20,2023-09-26,,,6,3.6,3.0,1.1,0.8,1.8,1350000,,,0.0,201.0,0.0,,,218.0,4.142857142857144,0.0,0.0,0.0,0,38,9,2023,1,1,0
Kisii,2023-09-21,2023-09-26,0.0,246.0,5,0.4,2.4,9.1,0.8,0.6,1350000,0.0,18.22222222222222,0.0,221.0,0.0,216.0,0.0,195.0,4.1714285714285735,0.0,0.0,0.0,0,38,9,2023,0,0,0
Kisii,2023-09-22,2023-09-29,1.0,190.0,7,0.4,0.0,0.5,0.8,0.2,1350000,0.07407407407407407,14.074074074074073,,212.0,0.0,201.0,0.0,,4.142857142857144,0.2,0.1,0.3162277660168378,1,38,9,2023,0,0,0
Kisii,2023-09-23,2023-09-29,0.0,189.0,6,3.4,2.6,1.0,0.8,1.0,1350000,0.0,13.999999999999998,,,0.0,221.0,0.0,216.0,3.8000000000000016,0.2,0.1,0.3162277660168378,0,38,9,2023,0,0,0
Kisii,2023-09-24,2023-09-29,0.0,201.0,5,4.3,12.9,0.1,0.8,0.8,1350000,0.0,14.88888888888889,0.0,246.0,,212.0,0.0,201.0,3.3000000000000016,0.2,0.1,0.3162277660168378,0,38,9,2023,0,0,0
Kisii,2023-09-25,2023-09-29,0.0,239.0,4,16.0,16.7,0.4,0.8,2.2,1350000,0.0,17.703703703703706,1.0,190.0,,,0.0,221.0,1.3285714285714303,0.2,0.1,0.3162277660168378,0,39,9,2023,0,0,0
Kisii,2023-09-26,2023-09-29,0.0,247.0,3,2.7,1.2,7.2,0.8,0.2,1350000,0.0,18.296296296296294,0.0,189.0,0.0,246.0,,212.0,0.9714285714285731,0.16666666666666666,0.09090909090909091,0.30151134457776346,0,39,9,2023,0,0,0
Kisii,2023-09-27,2023-10-01,1.0,231.0,4,1.8,3.6,3.0,0.8,12.2,1350000,0.07407407407407407,17.11111111111111,0.0,201.0,1.0,190.0,,,2.4571428571428586,0.2857142857142857,0.16666666666666666,0.3892494720807613,1,39,9,2023,0,0,0
Kisii,2023-09-28,2023-10-03,1.0,238.0,5,0.6,0.4,2.4,0.8,0.7,1350000,0.07407407407407407,17.62962962962963,0.0,239.0,0.0,189.0,0.0,246.0,2.4714285714285724,0.42857142857142855,0.25,0.4522670168666453,0,39,9,2023,0,0,0
Kisii,2023-09-29,2023-10-02,0.0,191.0,3,0.2,0.4,0.0,0.8,0.0,1350000,0.0,14.148148148148147,0.0,247.0,0.0,201.0,1.0,190.0,2.442857142857144,0.2857142857142857,0.25,0.4522670168666453,0,39,9,2023,0,0,0
Kisii,2023-09-30,2023-10-07,0.0,221.0,7,1.0,3.4,2.6,0.8,4.6,1350000,0.0,16.37037037037037,1.0,231.0,0.0,239.0,0.0,189.0,2.9571428571428586,0.2857142857142857,0.25,0.4522670168666453,0,39,9,2023,0,0,0
Kisii,2023-10-01,2023-10-08,,517.0,7,0.8,4.3,12.9,1.5,7.2,1350000,,38.2962962962963,1.0,238.0,0.0,247.0,0.0,201.0,3.8714285714285728,0.3333333333333333,0.2727272727272727,0.46709936649691364,0,39,10,2023,1,0,1
Kisii,2023-10-02,2023-10-05,0.0,536.0,3,2.2,16.0,16.7,1.5,0.0,1350000,0.0,39.7037037037037,0.0,191.0,1.0,231.0,0.0,239.0,3.5571428571428583,0.3333333333333333,0.2727272727272727,0.46709936649691364,0,40,10,2023,0,0,1
Kisii,2023-10-03,2023-10-06,,,3,0.2,2.7,1.2,1.5,0.0,1350000,,,0.0,221.0,1.0,238.0,0.0,247.0,3.52857142857143,0.4,0.2727272727272727,0.46709936649691364,0,40,10,2023,1,1,1
Kisii,2023-10-04,2023-10-08,0.0,411.0,4,12.2,1.8,3.6,1.5,0.0,1350000,0.0,30.444444444444443,,517.0,0.0,191.0,1.0,231.0,1.7857142857142871,0.2,0.25,0.4522670168666453,0,40,10,2023,0,0,1
Kisii,2023-10-05,2023-10-09,0.0,418.0,4,0.7,0.6,0.4,1.5,0.4,1350000,0.0,30.962962962962965,0.0,536.0,0.0,221.0,1.0,238.0,1.7428571428571444,0.0,0.25,0.4522670168666453,0,40,10,2023,0,0,1
Kisii,2023-10-06,2023-10-13,0.0,427.0,7,0.0,0.2,0.4,1.5,0.1,1350000,0.0,31.62962962962963,,,,517.0,0.0,191.0,1.7571428571428587,0.0,0.16666666666666666,0.3892494720807613,0,40,10,2023,0,0,1
Kisii,2023-10-07,2023-10-11,0.0,431.0,4,4.6,1.0,3.4,1.5,0.3,1350000,0.0,31.925925925925927,0.0,411.0,0.0,536.0,0.0,221.0,1.1428571428571443,0.0,0.16666666666666666,0.3892494720807613,0,40,10,2023,0,0,1
Kisii,2023-10-08,2023-10-11,0.0,412.0,3,7.2,0.8,4.3,1.5,2.4,1350000,0.0,30.51851851851852,0.0,418.0,,,,517.0,0.4571428571428587,0.0,0.16666666666666666,0.3892494720807613,0,40,10,2023,0,0,1
Kisii,2023-10-09,2023-10-14,,556.0,5,0.0,2.2,16.0,1.5,0.3,1350000,,41.18518518518518,0.0,427.0,0.0,411.0,0.0,536.0,0.5000000000000016,0.0,0.18181818181818182,0.40451991747794513,0,41,10,2023,1,0,1
Kisii,2023-10-10,2023-10-17,0.0,413.0,7,0.0,0.2,2.7,1.5,1.0,1350000,0.0,30.59259259259259,0.0,431.0,0.0,418.0,,,0.6428571428571443,0.0,0.18181818181818182,0.40451991747794513,0,41,10,2023,0,0,1
Kisii,2023-10-11,2023-10-15,0.0,390.0,4,0.0,12.2,1.8,1.5,7.6,1350000,0.0,28.88888888888889,0.0,412.0,0.0,427.0,0.0,411.0,1.72857142857143,0.0,0.09090909090909091,0.30151134457776346,0,41,10,2023,0,0,1
Kisii,2023-10-12,2023-10-16,0.0,381.0,4,0.4,0.7,0.6,1.5,15.3,1350000,0.0,28.22222222222222,,556.0,0.0,431.0,0.0,418.0,3.8571428571428585,0.0,0.0,0.0,0,41,10,2023,0,0,1
Kisii,2023-10-13,2023-10-20,0.0,381.0,7,0.1,0.0,0.2,1.5,0.1,1350000,0.0,28.22222222222222,0.0,413.0,0.0,412.0,0.0,427.0,3.8571428571428585,0.0,0.0,0.0,0,41,10,2023,0,0,1
Kisii,2023-10-14,2023-10-21,0.0,,7,0.3,4.6,1.0,1.5,2.3,1350000,0.0,,0.0,390.0,,556.0,0.0,431.0,4.142857142857144,0.0,0.0,0.0,0,41,10,2023,0,1,1
Kisii,2023-10-15,2023-10-21,,394.0,6,2.4,7.2,0.8,1.5,2.6,1350000,,29.185185185185183,0.0,381.0,0.0,413.0,0.0,412.0,4.171428571428573,0.0,0.0,0.0,0,41,10,2023,1,0,1
Kisii,2023-10-16,2023-10-20,0.0,,4,0.3,0.0,2.2,1.5,18.7,1350000,0.0,,0.0,381.0,0.0,390.0,,556.0,6.800000000000002,0.0,0.0,0.0,0,42,10,2023,0,1,1
Kisii,2023-10-17,2023-10-23,0.0,,6,1.0,0.0,0.2,1.5,2.4,1350000,0.0,,0.0,,0.0,381.0,0.0,413.0,7.000000000000001,0.0,0.0,0.0,0,42,10,2023,0,1,1
Kisii,2023-10-18,2023-10-25,0.0,483.0,7,7.6,0.0,12.2,1.5,6.2,1350000,0.0,35.77777777777778,,394.0,0.0,381.0,0.0,390.0,6.800000000000002,0.0,0.0,0.0,0,42,10,2023,0,0,1
Kisii,2023-10-19,2023-10-22,0.0,407.0,3,15.3,0.4,0.7,1.5,0.0,1350000,0.0,30.148148148148145,0.0,,0.0,,0.0,381.0,4.614285714285716,0.0,0.0,0.0,0,42,10,2023,0,0,1
Kisii,2023-10-20,2023-10-23,0.0,404.0,3,0.1,0.1,0.0,1.5,5.3,1350000,0.0,29.925925925925927,0.0,,,394.0,0.0,381.0,5.3571428571428585,0.0,0.0,0.0,0,42,10,2023,0,0,1
Kisii,2023-10-21,2023-10-27,0.0,405.0,6,2.3,0.3,4.6,1.5,11.2,1350000,0.0,29.999999999999996,0.0,483.0,0.0,,0.0,,6.628571428571429,0.0,0.0,0.0,0,42,10,2023,0,0,1
Kisii,2023-10-22,2023-10-29,0.0,,7,2.6,2.4,7.2,1.5,0.3,1350000,0.0,,0.0,407.0,0.0,,,394.0,6.300000000000002,0.0,0.0,0.0,0,42,10,2023,0,1,1
Kisii,2023-10-23,2023-10-30,0.0,382.0,7,18.7,0.3,0.0,1.5,0.3,1350000,0.0,28.296296296296294,0.0,404.0,0.0,483.0,0.0,,3.671428571428573,0.0,0.0,0.0,0,43,10,2023,0,0,1
Kisii,2023-10-24,2023-10-31,1.0,,7,2.4,1.0,0.0,1.5,0.5,1350000,0.07407407407407407,,0.0,405.0,0.0,407.0,0.0,,3.4000000000000017,0.14285714285714285,0.07692307692307693,0.2773500981126144,1,43,10,2023,0,1,1
Kisii,2023-10-25,2023-10-30,1.0,386.0,5,6.2,7.6,0.0,1.5,3.7,1350000,0.07407407407407407,28.59259259259259,0.0,,0.0,404.0,0.0,483.0,3.042857142857144,0.2857142857142857,0.15384615384615385,0.3755338080994053,1,43,10,2023,0,0,1
Kisii,2023-10-26,2023-11-02,0.0,399.0,7,0.0,15.3,0.4,1.5,3.4,1350000,0.0,29.555555555555557,0.0,382.0,0.0,405.0,0.0,407.0,3.52857142857143,0.2857142857142857,0.15384615384615385,0.3755338080994053,0,43,10,2023,0,0,1
Kisii,2023-10-27,2023-11-01,0.0,320.0,5,5.3,0.1,0.1,1.5,0.4,1350000,0.0,23.703703703703702,1.0,,0.0,,0.0,404.0,2.82857142857143,0.2857142857142857,0.15384615384615385,0.3755338080994053,0,43,10,2023,0,0,1
Kisii,2023-10-28,2023-10-31,0.0,372.0,3,11.2,2.3,0.3,1.5,20.6,1350000,0.0,27.555555555555557,1.0,386.0,0.0,382.0,0.0,405.0,4.1714285714285735,0.2857142857142857,0.15384615384615385,0.3755338080994053,0,43,10,2023,0,0,1
Kisii,2023-10-29,2023-11-03,0.0,367.0,5,0.3,2.6,2.4,1.5,1.7,1350000,0.0,27.185185185185183,0.0,399.0,1.0,,0.0,,4.371428571428573,0.2857142857142857,0.14285714285714285,0.36313651960128135,0,43,10,2023,0,0,1
Kisii,2023-10-30,2023-11-06,0.0,394.0,7,0.3,18.7,0.3,1.5,0.8,1350000,0.0,29.185185185185183,0.0,320.0,1.0,386.0,0.0,382.0,4.442857142857145,0.2857142857142857,0.14285714285714285,0.36313651960128135,0,44,10,2023,0,0,1
Kisii,2023-10-31,2023-11-03,0.0,,3,0.5,2.4,1.0,1.5,7.1,1350000,0.0,,0.0,372.0,0.0,399.0,1.0,,5.385714285714287,0.14285714285714285,0.14285714285714285,0.36313651960128135,0,44,10,2023,0,1,1
Kisii,2023-11-01,2023-11-05,,464.0,4,3.7,6.2,7.6,1.5,0.3,1350000,,34.370370370370374,0.0,367.0,0.0,320.0,1.0,386.0,4.900000000000003,0.0,0.15384615384615385,0.3755338080994053,0,44,11,2023,1,0,1
Kisii,2023-11-02,2023-11-07,0.0,517.0,5,3.4,0.0,15.3,1.5,5.3,1350000,0.0,38.2962962962963,0.0,394.0,0.0,372.0,0.0,399.0,5.1714285714285735,0.0,0.15384615384615385,0.3755338080994053,0,44,11,2023,0,0,1
Kisii,2023-11-03,2023-11-06,,370.0,3,0.4,5.3,0.1,1.5,19.0,1350000,,27.40740740740741,0.0,,0.0,367.0,0.0,320.0,7.82857142857143,0.0,0.16666666666666666,0.3892494720807613,0,44,11,2023,1,0,1
Kisii,2023-11-04,2023-11-10,0.0,382.0,6,20.6,11.2,2.3,1.5,1.2,1350000,0.0,28.296296296296294,,464.0,0.0,394.0,0.0,372.0,5.057142857142858,0.0,0.16666666666666666,0.3892494720807613,0,44,11,2023,0,0,1
Kisii,2023-11-05,2023-11-11,,,6,1.7,0.3,2.6,1.5,16.7,1350000,,,0.0,517.0,0.0,,0.0,367.0,7.200000000000001,0.0,0.18181818181818182,0.40451991747794513,0,44,11,2023,1,1,1
Kisii,2023-11-06,2023-11-12,0.0,,6,0.8,0.3,18.7,1.5,24.7,1350000,0.0,,,370.0,,464.0,0.0,394.0,10.614285714285716,0.0,0.18181818181818182,0.40451991747794513,0,45,11,2023,0,1,1
Kisii,2023-11-07,2023-11-11,,451.0,4,7.1,0.5,2.4,1.5,24.0,1350000,,33.40740740740741,0.0,382.0,0.0,517.0,0.0,,13.028571428571428,0.0,0.1,0.3162277660168377,0,45,11,2023,1,0,1
Kisii,2023-11-08,2023-11-15,0.0,434.0,7,0.3,3.7,6.2,1.5,18.7,1350000,0.0,32.148148148148145,,,,370.0,,464.0,15.657142857142858,0.0,0.0,0.0,0,45,11,2023,0,0,1
Kisii,2023-11-09,2023-11-13,0.0,393.0,4,5.3,3.4,0.0,1.5,3.8,1350000,0.0,29.111111111111114,0.0,,0.0,382.0,0.0,517.0,15.442857142857145,0.0,0.0,0.0,0,45,11,2023,0,0,1
Kisii,2023-11-10,2023-11-16,0.0,470.0,6,19.0,0.4,5.3,1.5,11.5,1350000,0.0,34.81481481481482,,451.0,,,,370.0,14.371428571428572,0.0,0.0,0.0,0,45,11,2023,0,0,1
Kisii,2023-11-11,2023-11-17,,516.0,6,1.2,20.6,11.2,1.5,14.5,1350000,,38.22222222222222,0.0,434.0,0.0,,0.0,382.0,16.271428571428572,0.0,0.0,0.0,0,45,11,2023,1,0,1
Kisii,2023-11-12,2023-11-17,0.0,371.0,5,16.7,1.7,0.3,1.5,13.2,1350000,0.0,27.48148148148148,0.0,393.0,,451.0,,,15.771428571428574,0.0,0.0,0.0,0,45,11,2023,0,0,1
Kisii,2023-11-13,2023-11-17,0.0,407.0,4,24.7,0.8,0.3,1.5,20.9,1350000,0.0,30.148148148148145,0.0,470.0,0.0,434.0,0.0,,15.22857142857143,0.0,0.0,0.0,0,46,11,2023,0,0,1
Kisii,2023-11-14,2023-11-21,0.0,,7,24.0,7.1,0.5,1.5,12.8,1350000,0.0,,,516.0,0.0,393.0,,451.0,13.62857142857143,0.0,0.0,0.0,0,46,11,2023,0,1,1
Kisii,2023-11-15,2023-11-19,1.0,,4,18.7,0.3,3.7,1.5,10.2,1350000,0.07407407407407407,,0.0,371.0,0.0,470.0,0.0,434.0,12.414285714285715,0.16666666666666666,0.1,0.3162277660168377,1,46,11,2023,0,1,1
Kisii,2023-11-16,2023-11-20,0.0,481.0,4,3.8,5.3,3.4,1.5,20.1,1350000,0.0,35.629629629629626,0.0,407.0,,516.0,0.0,393.0,14.742857142857146,0.16666666666666666,0.1,0.3162277660168377,0,46,11,2023,0,0,1
Kisii,2023-11-17,2023-11-22,,417.0,5,11.5,19.0,0.4,1.5,16.8,1350000,,30.888888888888886,0.0,,0.0,371.0,0.0,470.0,15.500000000000002,0.2,0.1,0.3162277660168377,0,46,11,2023,1,0,1
Kisii,2023-11-18,2023-11-24,,559.0,6,14.5,1.2,20.6,1.5,8.3,1350000,,41.40740740740741,1.0,,0.0,407.0,,516.0,14.614285714285716,0.2,0.1111111111111111,0.3333333333333331,0,46,11,2023,1,0,1
Kisii,2023-11-19,2023-11-25,,,6,13.2,16.7,1.7,1.5,13.1,1350000,,,0.0,481.0,0.0,,0.0,371.0,14.600000000000003,0.25,0.1111111111111111,0.3333333333333331,0,46,11,2023,1,1,1
Kisii,2023-11-20,2023-11-26,,409.0,6,20.9,24.7,0.8,1.5,1.3,1350000,,30.296296296296294,,417.0,1.0,,0.0,407.0,11.8,0.3333333333333333,0.125,0.3535533905932735,0,47,11,2023,1,0,1
Kisii,2023-11-21,2023-11-28,0.0,452.0,7,12.8,24.0,7.1,1.5,1.7,1350000,0.0,33.48148148148148,,559.0,0.0,481.0,0.0,,10.214285714285717,0.3333333333333333,0.1111111111111111,0.3333333333333331,0,47,11,2023,0,0,1
Kisii,2023-11-22,2023-11-28,0.0,390.0,6,10.2,18.7,0.3,1.5,21.4,1350000,0.0,28.88888888888889,,,,417.0,1.0,,11.814285714285717,0.0,0.1111111111111111,0.3333333333333331,0,47,11,2023,0,0,1
Kisii,2023-11-23,2023-11-30,,485.0,7,20.1,3.8,5.3,1.5,5.7,1350000,,35.925925925925924,,409.0,,559.0,0.0,481.0,9.757142857142858,0.0,0.125,0.3535533905932735,0,47,11,2023,1,0,1
Kisii,2023-11-24,2023-11-27,,,3,16.8,11.5,19.0,1.5,14.4,1350000,,,0.0,452.0,,,,417.0,9.414285714285715,0.0,0.14285714285714285,0.377964473009227,0,47,11,2023,1,1,1
Kisii,2023-11-25,2023-11-30,0.0,416.0,5,8.3,14.5,1.2,1.5,20.0,1350000,0.0,30.814814814814817,0.0,390.0,,409.0,,559.0,11.085714285714287,0.0,0.125,0.3535533905932735,0,47,11,2023,0,0,1
Kisii,2023-11-26,2023-12-03,0.0,541.0,7,13.1,13.2,16.7,1.5,20.3,1350000,0.0,40.074074074074076,,485.0,0.0,452.0,,,12.114285714285716,0.0,0.125,0.3535533905932735,0,47,11,2023,0,0,1
Kisii,2023-11-27,2023-11-30,0.0,,3,1.3,20.9,24.7,1.5,17.5,1350000,0.0,,,,0.0,390.0,,409.0,14.428571428571429,0.0,0.125,0.3535533905932735,0,48,11,2023,0,1,1
Kisii,2023-11-28,2023-12-02,0.0,583.0,4,1.7,12.8,24.0,1.5,0.2,1350000,0.0,43.18518518518518,0.0,416.0,,485.0,0.0,452.0,14.214285714285717,0.0,0.125,0.3535533905932735,0,48,11,2023,0,0,1
Kisii,2023-11-29,2023-12-05,0.0,567.0,6,21.4,10.2,18.7,1.5,1.1,1350000,0.0,42.0,0.0,541.0,,,0.0,390.0,11.314285714285715,0.0,0.0,0.0,0,48,11,2023,0,0,1
Kisii,2023-11-30,2023-12-03,,399.0,3,5.7,20.1,3.8,1.5,3.6,1350000,,29.555555555555557,0.0,,0.0,416.0,,485.0,11.014285714285716,0.0,0.0,0.0,0,48,11,2023,1,0,1
Kisii,2023-12-01,2023-12-05,0.0,302.0,4,14.4,16.8,11.5,0.8,11.2,1350000,0.0,22.37037037037037,0.0,583.0,0.0,541.0,,,10.557142857142859,0.0,0.0,0.0,0,48,12,2023,0,0,0
Kisii,2023-12-02,2023-12-05,0.0,285.0,3,20.0,8.3,14.5,0.8,4.9,1350000,0.0,21.11111111111111,0.0,567.0,0.0,,0.0,416.0,8.400000000000002,0.0,0.0,0.0,0,48,12,2023,0,0,0
Kisii,2023-12-03,2023-12-07,0.0,273.0,4,20.3,13.1,13.2,0.8,2.4,1350000,0.0,20.222222222222225,,399.0,0.0,583.0,0.0,541.0,5.842857142857144,0.0,0.0,0.0,0,48,12,2023,0,0,0
Kisii,2023-12-04,2023-12-11,0.0,,7,17.5,1.3,20.9,0.8,6.1,1350000,0.0,,0.0,302.0,0.0,567.0,0.0,,4.214285714285715,0.0,0.0,0.0,0,49,12,2023,0,1,0
Kisii,2023-12-05,2023-12-08,0.0,,3,0.2,1.7,12.8,0.8,4.0,1350000,0.0,,0.0,285.0,,399.0,0.0,583.0,4.757142857142859,0.0,0.0,0.0,0,49,12,2023,0,1,0
Kisii,2023-12-06,2023-12-12,0.0,234.0,6,1.1,21.4,10.2,0.8,7.5,1350000,0.0,17.333333333333332,0.0,273.0,0.0,302.0,0.0,567.0,5.671428571428572,0.0,0.0,0.0,0,49,12,2023,0,0,0
Kisii,2023-12-07,2023-12-11,0.0,,4,3.6,5.7,20.1,0.8,0.5,1350000,0.0,,0.0,,0.0,285.0,,399.0,5.2285714285714295,0.0,0.0,0.0,0,49,12,2023,0,1,0
Kisii,2023-12-08,2023-12-15,0.0,316.0,7,11.2,14.4,16.8,0.8,0.9,1350000,0.0,23.40740740740741,0.0,,0.0,273.0,0.0,302.0,3.7571428571428584,0.0,0.0,0.0,0,49,12,2023,0,0,0
Kisii,2023-12-09,2023-12-15,,238.0,6,4.9,20.0,8.3,0.8,8.1,1350000,,17.62962962962963,0.0,234.0,0.0,,0.0,285.0,4.214285714285715,0.0,0.0,0.0,0,49,12,2023,1,0,0
Kisii,2023-12-10,2023-12-15,0.0,,5,2.4,20.3,13.1,0.8,21.6,1350000,0.0,,0.0,,0.0,,0.0,273.0,6.957142857142858,0.0,0.0,0.0,0,49,12,2023,0,1,0
Kisii,2023-12-11,2023-12-18,,216.0,7,6.1,17.5,1.3,0.8,4.0,1350000,,16.0,0.0,316.0,0.0,234.0,0.0,,6.657142857142858,0.0,0.0,0.0,0,50,12,2023,1,0,0
Kisii,2023-12-12,2023-12-17,0.0,227.0,5,4.0,0.2,1.7,0.8,0.4,1350000,0.0,16.814814814814813,,238.0,0.0,,0.0,,6.142857142857144,0.0,0.0,0.0,0,50,12,2023,0,0,0
Kisii,2023-12-13,2023-12-16,0.0,329.0,3,7.5,1.1,21.4,0.8,11.7,1350000,0.0,24.37037037037037,0.0,,0.0,316.0,0.0,234.0,6.742857142857145,0.0,0.0,0.0,0,50,12,2023,0,0,0
Kisii,2023-12-14,2023-12-18,,245.0,4,0.5,3.6,5.7,0.8,16.0,1350000,,18.14814814814815,,216.0,,238.0,0.0,,8.957142857142859,0.0,0.0,0.0,0,50,12,2023,1,0,0
Kisii,2023-12-15,2023-12-21,0.0,,6,0.9,11.2,14.4,0.8,2.8,1350000,0.0,,0.0,227.0,0.0,,0.0,316.0,9.22857142857143,0.0,0.0,0.0,0,50,12,2023,0,1,0
Kisii,2023-12-16,2023-12-23,0.0,310.0,7,8.1,4.9,20.0,0.8,3.8,1350000,0.0,22.962962962962962,0.0,329.0,,216.0,,238.0,8.614285714285716,0.0,0.0,0.0,0,50,12,2023,0,0,0
Kisii,2023-12-17,2023-12-20,0.0,319.0,3,21.6,2.4,20.3,0.8,0.8,1350000,0.0,23.62962962962963,,245.0,0.0,227.0,0.0,,5.642857142857144,0.0,0.0,0.0,0,50,12,2023,0,0,0
Kisii,2023-12-18,2023-12-24,,309.0,6,4.0,6.1,17.5,0.8,0.0,1350000,,22.88888888888889,0.0,,0.0,329.0,,216.0,5.071428571428572,0.0,0.0,0.0,0,51,12,2023,1,0,0
Kisii,2023-12-19,2023-12-26,0.0,205.0,7,0.4,4.0,0.2,0.8,1.6,1350000,0.0,15.185185185185185,0.0,310.0,,245.0,0.0,227.0,5.242857142857145,0.0,0.0,0.0,0,51,12,2023,0,0,0
Kisii,2023-12-20,2023-12-25,0.0,213.0,5,11.7,7.5,1.1,0.8,3.2,1350000,0.0,15.777777777777779,0.0,319.0,0.0,,0.0,329.0,4.028571428571429,0.0,0.0,0.0,0,51,12,2023,0,0,0
Kisii,2023-12-21,2023-12-24,,249.0,3,16.0,0.5,3.6,0.8,0.4,1350000,,18.444444444444443,,309.0,0.0,310.0,,245.0,1.800000000000001,0.0,0.0,0.0,0,51,12,2023,1,0,0
Kisii,2023-12-22,2023-12-29,0.0,258.0,7,2.8,0.9,11.2,0.8,0.0,1350000,0.0,19.11111111111111,0.0,205.0,0.0,319.0,0.0,,1.400000000000001,0.0,0.0,0.0,0,51,12,2023,0,0,0
Kisii,2023-12-23,2023-12-29,,266.0,6,3.8,8.1,4.9,0.8,0.7,1350000,,19.703703703703706,0.0,213.0,,309.0,0.0,310.0,0.9571428571428582,0.0,0.0,0.0,0,51,12,2023,1,0,0
